prediction_id,game_date,away_team,home_team,away_score,home_score,actual_total,market_total,predicted_total,recommendation,confidence,result,edge_accuracy,profit_loss,sport,bet_type,model,game_time,bet_placed,prediction_error
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_spreads_xgboost,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,-5.3,-4.51,AWAY,NONE,WIN,0.8,0.91,NCAAF,spreads,xgboost,12:30 AM,YES,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_spreads_lightgbm,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,-5.3,-8.88,HOME,HIGH,LOSS,-3.58,-1.0,NCAAF,spreads,lightgbm,12:30 AM,NO,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_spreads_linear_regression,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,-5.3,-2.35,AWAY,MEDIUM,WIN,2.95,0.91,NCAAF,spreads,linear_regression,12:30 AM,YES,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_moneyline_ensemble,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,0.7155,0.6791,AWAY,LOW,WIN,-0.0365,0.91,NCAAF,moneyline,ensemble,12:30 AM,YES,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_moneyline_random_forest,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,0.7155,0.6612,AWAY,MEDIUM,WIN,-0.0543,0.91,NCAAF,moneyline,random_forest,12:30 AM,YES,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_moneyline_xgboost,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,0.7155,0.8071,HOME,MEDIUM,LOSS,0.0915,-1.0,NCAAF,moneyline,xgboost,12:30 AM,YES,
2025-11-11_Mississippi St Bulldogs_Iowa State Cyclones_moneyline_logistic_regression,2025-11-10,Mississippi St Bulldogs,Iowa State Cyclones,96,80,,0.7155,0.6227,AWAY,MEDIUM,WIN,-0.0928,0.91,NCAAF,moneyline,logistic_regression,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_totals_ensemble,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,173.0,151.54,150.0,UNDER,NONE,LOSS,-1.54,-1.0,NHL,totals,ensemble,12:30 AM,YES,23.0
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_totals_random_forest,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,173.0,151.54,150.2,UNDER,NONE,LOSS,-1.34,-1.0,NHL,totals,random_forest,12:30 AM,YES,22.80000000000001
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_totals_xgboost,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,173.0,151.54,153.15,OVER,NONE,WIN,1.61,0.91,NHL,totals,xgboost,12:30 AM,YES,19.849999999999994
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_totals_lightgbm,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,173.0,151.54,147.01,UNDER,MEDIUM,LOSS,-4.53,-1.0,NHL,totals,lightgbm,12:30 AM,YES,25.99000000000001
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_totals_linear_regression,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,173.0,151.54,149.8,UNDER,NONE,LOSS,-1.74,-1.0,NHL,totals,linear_regression,12:30 AM,YES,23.19999999999999
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_spreads_ensemble,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,-21.33,-22.98,HOME,LOW,LOSS,-1.65,-1.0,NHL,spreads,ensemble,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_spreads_random_forest,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,-21.33,-18.05,AWAY,HIGH,WIN,3.29,0.91,NHL,spreads,random_forest,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_spreads_xgboost,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,-21.33,-17.69,AWAY,HIGH,WIN,3.64,0.91,NHL,spreads,xgboost,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_spreads_lightgbm,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,-21.33,-27.91,HOME,HIGH,LOSS,-6.58,-1.0,NHL,spreads,lightgbm,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_spreads_linear_regression,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,-21.33,-29.27,HOME,HIGH,LOSS,-7.94,-1.0,NHL,spreads,linear_regression,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_moneyline_ensemble,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,0.9933,0.95,AWAY,LOW,WIN,-0.0433,0.91,NHL,moneyline,ensemble,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_moneyline_random_forest,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,0.9933,0.95,AWAY,LOW,WIN,-0.0433,0.91,NHL,moneyline,random_forest,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_moneyline_xgboost,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,0.9933,0.8954,AWAY,MEDIUM,WIN,-0.0979,0.91,NHL,moneyline,xgboost,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_moneyline_lightgbm,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,0.9933,0.95,AWAY,LOW,WIN,-0.0433,0.91,NHL,moneyline,lightgbm,12:30 AM,YES,
2025-11-11_Cleveland St Vikings_Northwestern Wildcats_moneyline_logistic_regression,2025-11-10,Cleveland St Vikings,Northwestern Wildcats,110,63,,0.9933,0.95,AWAY,LOW,WIN,-0.0433,0.91,NHL,moneyline,logistic_regression,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_totals_ensemble,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,155.0,155.23,153.24,UNDER,NONE,WIN,-1.99,0.91,NBA,totals,ensemble,12:30 AM,YES,1.759999999999991
2025-11-11_Santa Clara Broncos_Xavier Musketeers_totals_random_forest,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,155.0,155.23,153.3,UNDER,NONE,WIN,-1.93,0.91,NBA,totals,random_forest,12:30 AM,YES,1.6999999999999886
2025-11-11_Santa Clara Broncos_Xavier Musketeers_totals_xgboost,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,155.0,155.23,153.17,UNDER,LOW,WIN,-2.06,0.91,NBA,totals,xgboost,12:30 AM,YES,1.8300000000000125
2025-11-11_Santa Clara Broncos_Xavier Musketeers_totals_lightgbm,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,155.0,155.23,157.46,OVER,LOW,LOSS,2.23,-1.0,NBA,totals,lightgbm,12:30 AM,YES,2.460000000000008
2025-11-11_Santa Clara Broncos_Xavier Musketeers_totals_linear_regression,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,155.0,155.23,153.15,UNDER,LOW,WIN,-2.08,0.91,NBA,totals,linear_regression,12:30 AM,YES,1.8499999999999943
2025-11-11_Santa Clara Broncos_Xavier Musketeers_spreads_ensemble,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,-3.04,-3.3,HOME,NONE,WIN,-0.26,0.91,NBA,spreads,ensemble,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_spreads_random_forest,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,-3.04,-3.7,HOME,NONE,WIN,-0.66,0.91,NBA,spreads,random_forest,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_spreads_xgboost,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,-3.04,1.18,AWAY,HIGH,LOSS,4.22,-1.0,NBA,spreads,xgboost,12:30 AM,NO,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_spreads_lightgbm,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,-3.04,-4.99,HOME,LOW,WIN,-1.95,0.91,NBA,spreads,lightgbm,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_spreads_linear_regression,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,-3.04,-2.89,AWAY,NONE,LOSS,0.15,-1.0,NBA,spreads,linear_regression,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_moneyline_ensemble,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,0.6326,0.6913,HOME,MEDIUM,WIN,0.0587,0.91,NBA,moneyline,ensemble,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_moneyline_random_forest,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,0.6326,0.6788,HOME,LOW,WIN,0.0461,0.91,NBA,moneyline,random_forest,12:30 AM,YES,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_moneyline_xgboost,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,0.6326,0.7038,HOME,MEDIUM,WIN,0.0712,0.91,NBA,moneyline,xgboost,12:30 AM,NO,
2025-11-11_Santa Clara Broncos_Xavier Musketeers_moneyline_lightgbm,2025-11-10,Santa Clara Broncos,Xavier Musketeers,68,87,,0.6326,0.7493,HOME,HIGH,WIN,0.1167,0.91,NBA,moneyline,lightgbm,12:30 AM,YES,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_totals_ensemble,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,130.0,134.5,134.21,UNDER,NONE,WIN,-0.29,0.91,NCAAB,totals,ensemble,12:30 AM,NO,4.210000000000008
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_totals_random_forest,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,130.0,134.5,135.07,OVER,NONE,LOSS,0.57,-1.0,NCAAB,totals,random_forest,12:30 AM,NO,5.069999999999993
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_totals_xgboost,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,130.0,134.5,139.94,OVER,HIGH,LOSS,5.44,-1.0,NCAAB,totals,xgboost,12:30 AM,YES,9.939999999999998
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_totals_lightgbm,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,130.0,134.5,133.34,UNDER,NONE,WIN,-1.16,0.91,NCAAB,totals,lightgbm,12:30 AM,NO,3.3400000000000034
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_totals_linear_regression,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,130.0,134.5,131.39,UNDER,MEDIUM,WIN,-3.11,0.91,NCAAB,totals,linear_regression,12:30 AM,YES,1.3899999999999864
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_spreads_ensemble,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,-12.64,-12.12,AWAY,NONE,LOSS,0.52,-1.0,NCAAB,spreads,ensemble,12:30 AM,NO,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_spreads_random_forest,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,-12.64,-12.59,AWAY,NONE,LOSS,0.05,-1.0,NCAAB,spreads,random_forest,12:30 AM,NO,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_spreads_xgboost,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,-12.64,-14.05,HOME,LOW,LOSS,-1.41,-1.0,NCAAB,spreads,xgboost,12:30 AM,YES,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_spreads_lightgbm,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,-12.64,-11.65,AWAY,NONE,LOSS,0.99,-1.0,NCAAB,spreads,lightgbm,12:30 AM,NO,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_spreads_linear_regression,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,-12.64,-11.15,AWAY,LOW,LOSS,1.48,-1.0,NCAAB,spreads,linear_regression,12:30 AM,YES,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_moneyline_ensemble,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,0.9366,0.9038,AWAY,LOW,WIN,-0.0328,0.91,NCAAB,moneyline,ensemble,12:30 AM,NO,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_moneyline_lightgbm,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,0.9366,0.8179,AWAY,HIGH,WIN,-0.1187,0.91,NCAAB,moneyline,lightgbm,12:30 AM,NO,
2025-11-11_SE Louisiana Lions_Georgia Tech Yellow Jackets_moneyline_logistic_regression,2025-11-10,SE Louisiana Lions,Georgia Tech Yellow Jackets,70,60,,0.9366,0.8576,AWAY,MEDIUM,WIN,-0.079,0.91,NCAAB,moneyline,logistic_regression,12:30 AM,YES,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_totals_ensemble,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,147.0,163.2,161.94,UNDER,NONE,WIN,-1.26,0.91,NBA,totals,ensemble,12:30 AM,NO,14.939999999999998
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_totals_random_forest,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,147.0,163.2,161.14,UNDER,LOW,WIN,-2.07,0.91,NBA,totals,random_forest,12:30 AM,NO,14.139999999999986
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_totals_xgboost,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,147.0,163.2,162.75,UNDER,NONE,WIN,-0.45,0.91,NBA,totals,xgboost,12:30 AM,YES,15.75
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_totals_lightgbm,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,147.0,163.2,160.77,UNDER,LOW,WIN,-2.44,0.91,NBA,totals,lightgbm,12:30 AM,NO,13.77000000000001
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_totals_linear_regression,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,147.0,163.2,164.23,OVER,NONE,LOSS,1.02,-1.0,NBA,totals,linear_regression,12:30 AM,YES,17.22999999999999
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_spreads_ensemble,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,-18.64,-18.36,AWAY,NONE,WIN,0.28,0.91,NBA,spreads,ensemble,12:30 AM,NO,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_spreads_random_forest,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,-18.64,-17.87,AWAY,NONE,WIN,0.76,0.91,NBA,spreads,random_forest,12:30 AM,NO,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_spreads_xgboost,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,-18.64,-19.54,HOME,NONE,LOSS,-0.9,-1.0,NBA,spreads,xgboost,12:30 AM,YES,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_spreads_lightgbm,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,-18.64,-18.79,HOME,NONE,LOSS,-0.15,-1.0,NBA,spreads,lightgbm,12:30 AM,NO,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_spreads_linear_regression,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,-18.64,-17.92,AWAY,NONE,WIN,0.71,0.91,NBA,spreads,linear_regression,12:30 AM,YES,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_moneyline_ensemble,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,0.9756,0.9432,AWAY,LOW,WIN,-0.0324,0.91,NBA,moneyline,ensemble,01:00 AM,NO,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_moneyline_random_forest,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,0.9756,0.95,AWAY,NONE,WIN,-0.0256,0.91,NBA,moneyline,random_forest,01:00 AM,YES,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_moneyline_xgboost,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,0.9756,0.95,AWAY,NONE,WIN,-0.0256,0.91,NBA,moneyline,xgboost,01:00 AM,YES,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_moneyline_lightgbm,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,0.9756,0.8948,AWAY,MEDIUM,WIN,-0.0808,0.91,NBA,moneyline,lightgbm,01:00 AM,NO,
2025-11-11_Northern Illinois Huskies_Grand Canyon Antelopes_moneyline_logistic_regression,2025-11-10,Northern Illinois Huskies,Grand Canyon Antelopes,88,59,,0.9756,0.9364,AWAY,LOW,WIN,-0.0392,0.91,NBA,moneyline,logistic_regression,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_totals_ensemble,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,156.0,155.34,157.43,OVER,LOW,WIN,2.09,0.91,NCAAB,totals,ensemble,01:00 AM,NO,1.4300000000000068
2025-11-11_Holy Cross Crusaders_Utah Utes_totals_random_forest,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,156.0,155.34,164.45,OVER,HIGH,WIN,9.11,0.91,NCAAB,totals,random_forest,01:00 AM,YES,8.449999999999989
2025-11-11_Holy Cross Crusaders_Utah Utes_totals_xgboost,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,156.0,155.34,160.22,OVER,MEDIUM,WIN,4.88,0.91,NCAAB,totals,xgboost,01:00 AM,YES,4.219999999999999
2025-11-11_Holy Cross Crusaders_Utah Utes_totals_lightgbm,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,156.0,155.34,154.04,UNDER,NONE,LOSS,-1.3,-1.0,NCAAB,totals,lightgbm,01:00 AM,NO,1.960000000000008
2025-11-11_Holy Cross Crusaders_Utah Utes_totals_linear_regression,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,156.0,155.34,154.64,UNDER,NONE,LOSS,-0.7,-1.0,NCAAB,totals,linear_regression,01:00 AM,NO,1.3600000000000136
2025-11-11_Holy Cross Crusaders_Utah Utes_spreads_ensemble,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,-19.59,-19.39,AWAY,NONE,LOSS,0.2,-1.0,NCAAB,spreads,ensemble,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_spreads_random_forest,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,-19.59,-18.67,AWAY,NONE,LOSS,0.92,-1.0,NCAAB,spreads,random_forest,01:00 AM,YES,
2025-11-11_Holy Cross Crusaders_Utah Utes_spreads_xgboost,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,-19.59,-19.86,HOME,NONE,LOSS,-0.27,-1.0,NCAAB,spreads,xgboost,01:00 AM,YES,
2025-11-11_Holy Cross Crusaders_Utah Utes_spreads_lightgbm,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,-19.59,-21.1,HOME,LOW,LOSS,-1.51,-1.0,NCAAB,spreads,lightgbm,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_spreads_linear_regression,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,-19.59,-18.91,AWAY,NONE,LOSS,0.68,-1.0,NCAAB,spreads,linear_regression,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_moneyline_ensemble,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,0.9822,0.8951,AWAY,MEDIUM,WIN,-0.0871,0.91,NCAAB,moneyline,ensemble,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_moneyline_random_forest,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,0.9822,0.95,AWAY,LOW,WIN,-0.0322,0.91,NCAAB,moneyline,random_forest,01:00 AM,YES,
2025-11-11_Holy Cross Crusaders_Utah Utes_moneyline_xgboost,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,0.9822,0.838,AWAY,HIGH,WIN,-0.1442,0.91,NCAAB,moneyline,xgboost,01:00 AM,YES,
2025-11-11_Holy Cross Crusaders_Utah Utes_moneyline_lightgbm,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,0.9822,0.8403,AWAY,HIGH,WIN,-0.1419,0.91,NCAAB,moneyline,lightgbm,01:00 AM,NO,
2025-11-11_Holy Cross Crusaders_Utah Utes_moneyline_logistic_regression,2025-11-10,Holy Cross Crusaders,Utah Utes,87,69,,0.9822,0.95,AWAY,LOW,WIN,-0.0322,0.91,NCAAB,moneyline,logistic_regression,01:00 AM,NO,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_ensemble,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,156.17,UNDER,LOW,WIN,-2.25,0.91,NCAAB,totals,ensemble,01:00 AM,NO,4.169999999999988
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_random_forest,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,155.26,UNDER,MEDIUM,WIN,-3.16,0.91,NCAAB,totals,random_forest,01:00 AM,YES,3.259999999999991
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_xgboost,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,157.08,UNDER,NONE,WIN,-1.33,0.91,NCAAB,totals,xgboost,01:00 AM,YES,5.0800000000000125
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_lightgbm,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,158.11,UNDER,NONE,WIN,-0.31,0.91,NCAAB,totals,lightgbm,01:00 AM,NO,6.110000000000014
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_linear_regression,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,154.3,UNDER,MEDIUM,WIN,-4.11,0.91,NCAAB,totals,linear_regression,01:00 AM,NO,2.300000000000012
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_ensemble,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-2.95,HOME,LOW,LOSS,-1.02,-1.0,NCAAB,spreads,ensemble,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_random_forest,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-2.64,HOME,NONE,LOSS,-0.7,-1.0,NCAAB,spreads,random_forest,01:00 AM,NO,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_xgboost,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-1.19,AWAY,NONE,WIN,0.75,0.91,NCAAB,spreads,xgboost,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_lightgbm,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-3.67,HOME,LOW,LOSS,-1.74,-1.0,NCAAB,spreads,lightgbm,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_linear_regression,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-3.27,HOME,LOW,LOSS,-1.33,-1.0,NCAAB,spreads,linear_regression,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_ensemble,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.5294,AWAY,MEDIUM,WIN,-0.069,0.91,NCAAB,moneyline,ensemble,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_random_forest,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.4541,AWAY,HIGH,WIN,-0.1443,0.91,NCAAB,moneyline,random_forest,01:00 AM,NO,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_lightgbm,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.6547,HOME,MEDIUM,LOSS,0.0563,-1.0,NCAAB,moneyline,lightgbm,01:00 AM,YES,
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_logistic_regression,2025-11-10,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.3239,AWAY,HIGH,WIN,-0.2745,0.91,NCAAB,moneyline,logistic_regression,01:00 AM,YES,
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_ensemble,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,162.64,OVER,NONE,LOSS,0.08,-1.0,NCAAB,totals,ensemble,01:00 AM,YES,4.639999999999986
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_random_forest,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,167.57,OVER,HIGH,LOSS,5.0,-1.0,NCAAB,totals,random_forest,01:00 AM,NO,9.569999999999991
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_xgboost,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,164.28,OVER,NONE,LOSS,1.72,-1.0,NCAAB,totals,xgboost,01:00 AM,YES,6.280000000000001
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_lightgbm,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,156.98,UNDER,HIGH,WIN,-5.59,0.91,NCAAB,totals,lightgbm,01:00 AM,YES,1.0200000000000102
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_linear_regression,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,161.0,UNDER,NONE,WIN,-1.56,0.91,NCAAB,totals,linear_regression,01:00 AM,YES,3.0
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_ensemble,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.46,AWAY,LOW,WIN,1.22,0.91,NCAAB,spreads,ensemble,01:00 AM,YES,
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_random_forest,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.33,AWAY,LOW,WIN,1.34,0.91,NCAAB,spreads,random_forest,01:00 AM,NO,
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_xgboost,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-22.3,HOME,LOW,LOSS,-1.63,-1.0,NCAAB,spreads,xgboost,01:00 AM,YES,
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_lightgbm,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.58,AWAY,LOW,WIN,1.09,0.91,NCAAB,spreads,lightgbm,01:00 AM,YES,
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_linear_regression,2025-11-10,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-16.02,AWAY,HIGH,WIN,4.65,0.91,NCAAB,spreads,linear_regression,01:00 AM,YES,
