team,season,name,team.1,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,season_type
OTT,20232024,OTT,OTT,Team Level,other,82,0.6,0.57,0.58,10393.0,178.5,37.21,13.01,36.38,6.61,88.87,56.92,33.53,37.21,33.53,175.0,64.0,76.0,315.0,33.0,34.0,5.0,25.0,2.0,83.0,62.0,142.0,206.0,7.0,14.0,155.0,31.0,20.0,25.0,136.0,36.0,67.0,5.24,4.35,27.62,7.0,6.0,20.0,315.0,239.0,239.0,9.0,4.0,9.72,9.65,31.56,31.56,30.21,127.43,25.14,8.76,24.16,4.4,68.5,44.03,23.3,25.14,23.3,122.0,53.0,67.0,242.0,26.0,13.0,2.0,26.0,1.0,55.0,54.0,96.0,149.0,11.0,20.0,125.0,34.0,19.0,18.0,99.0,42.0,34.0,3.58,4.93,16.63,7.0,6.0,13.0,242.0,175.0,175.0,7.0,2.58,5.22,5.22,22.5,22.5,21.79,regular
OTT,20232024,OTT,OTT,Team Level,all,82,0.51,0.51,0.52,298497.0,2744.85,251.67,180.59,674.82,93.54,1472.6,1086.85,239.76,251.57,239.71,2602.0,1159.0,1427.0,5188.0,250.0,298.0,29.0,518.0,13.0,1361.0,1321.0,2352.0,3511.0,322.0,711.0,2376.0,1994.0,597.0,797.0,2855.0,615.0,291.0,76.17,77.04,98.46,89.0,98.0,63.0,5159.11,3761.0,3744.29,467.0,40.67,59.43,60.4,231.86,231.8,226.36,2508.59,246.55,165.98,615.15,84.64,1326.52,992.21,232.57,247.9,233.92,2432.0,1000.0,1460.0,4892.0,281.0,288.0,35.0,487.0,11.0,1163.0,1202.0,2151.0,3151.0,350.0,782.0,2284.0,2062.0,585.0,711.0,2546.0,583.0,303.0,71.82,72.59,102.15,110.0,94.0,77.0,4945.68,3432.0,3460.55,413.0,36.97,59.66,59.78,223.73,225.15,218.08,regular
OTT,20232024,OTT,OTT,Team Level,5on5,82,0.49,0.5,0.51,238667.0,2074.74,161.24,125.79,535.1,70.05,1099.8,847.09,155.64,161.15,155.58,1951.0,889.0,1143.0,3983.0,163.0,214.0,19.0,406.0,8.0,1017.0,1032.0,1788.0,2677.0,285.0,639.0,1740.0,1867.0,507.0,650.0,2222.0,455.0,163.0,58.09,57.41,45.74,72.0,73.0,18.0,3954.11,2840.0,2823.29,422.0,26.12,40.45,40.97,146.32,146.27,143.81,1984.17,166.67,125.24,509.67,67.28,1043.17,802.03,158.99,168.03,160.32,1913.0,802.0,1201.0,3916.0,193.0,229.0,26.0,389.0,9.0,921.0,974.0,1720.0,2522.0,310.0,701.0,1773.0,1899.0,478.0,590.0,2082.0,448.0,185.0,58.82,56.59,51.28,91.0,75.0,27.0,3969.68,2715.0,2743.55,356.0,26.06,44.81,44.94,147.8,149.22,146.25,regular
OTT,20232024,OTT,OTT,Team Level,4on5,82,0.11,0.14,0.17,21779.0,68.7,5.75,3.38,10.99,2.28,22.32,48.27,5.61,5.75,5.61,77.0,16.0,7.0,100.0,6.0,5.0,1.0,6.0,0.0,14.0,62.0,71.0,87.0,11.0,22.0,214.0,58.0,54.0,34.0,69.0,19.0,5.0,1.87,2.5,1.39,0.0,5.0,1.0,100.0,93.0,93.0,32.0,0.77,1.2,1.2,5.32,5.32,5.26,333.29,48.95,28.91,71.71,11.02,194.41,101.98,44.66,48.95,44.66,327.0,130.0,181.0,638.0,57.0,41.0,6.0,67.0,1.0,173.0,118.0,270.0,400.0,18.0,39.0,192.0,34.0,13.0,56.0,301.0,83.0,73.0,8.13,9.93,30.9,12.0,11.0,34.0,638.0,457.0,457.0,3.0,7.6,8.68,8.68,47.88,47.88,44.52,regular
OTT,20232024,OTT,OTT,Team Level,5on4,82,0.89,0.89,0.87,27658.0,422.91,47.47,38.41,92.36,14.6,261.61,134.57,45.0,47.47,45.0,399.0,190.0,201.0,790.0,48.0,45.0,4.0,81.0,3.0,247.0,165.0,351.0,541.0,19.0,36.0,267.0,38.0,16.0,88.0,428.0,105.0,56.0,10.98,12.77,23.72,10.0,14.0,24.0,790.0,589.0,589.0,4.0,9.77,8.06,8.59,48.65,48.65,47.09,63.7,5.78,3.07,9.62,1.93,20.45,44.16,5.63,5.78,5.63,70.0,15.0,11.0,96.0,5.0,5.0,1.0,5.0,0.0,14.0,56.0,65.0,80.0,11.0,22.0,194.0,95.0,75.0,47.0,64.0,10.0,11.0,1.3,1.13,3.35,0.0,2.0,3.0,96.0,85.0,85.0,47.0,0.72,0.95,0.95,5.54,5.54,5.52,regular
CHI,20232024,CHI,CHI,Team Level,other,82,0.38,0.46,0.45,9862.0,105.16,20.82,8.14,20.03,3.66,60.17,32.18,19.71,20.82,19.71,110.0,35.0,58.0,203.0,25.0,10.0,2.0,16.0,0.0,63.0,31.0,85.0,120.0,2.0,4.0,105.0,28.0,22.0,22.0,82.0,36.0,27.0,3.07,4.39,13.37,6.0,7.0,12.0,203.0,145.0,145.0,8.0,2.41,3.1,3.1,20.14,20.14,19.3,128.7,34.55,8.72,22.27,4.11,65.76,40.6,32.14,34.55,32.14,121.0,55.0,60.0,236.0,27.0,12.0,1.0,25.0,0.0,62.0,50.0,94.0,149.0,4.0,8.0,112.0,21.0,21.0,20.0,79.0,49.0,48.0,3.29,6.38,24.88,3.0,6.0,18.0,236.0,176.0,176.0,9.0,2.53,4.51,4.51,32.57,32.57,30.95,regular
CHI,20232024,CHI,CHI,Team Level,all,82,0.43,0.45,0.44,296998.0,2214.66,206.24,148.88,543.56,74.36,1198.17,874.78,196.95,204.17,194.95,2153.0,893.0,1210.0,4256.0,178.0,237.0,29.0,468.0,7.0,1014.0,1142.0,1975.0,2868.0,279.0,641.0,2029.0,1871.0,714.0,747.0,2319.0,495.0,232.0,63.48,61.72,81.04,60.0,57.0,61.0,4156.75,3046.0,2992.27,424.0,33.19,51.15,51.2,188.24,186.26,182.12,2752.86,274.4,188.63,655.49,92.72,1505.07,1093.69,262.29,278.54,266.24,2683.0,1127.0,1455.0,5265.0,289.0,273.0,35.0,482.0,15.0,1328.0,1423.0,2394.0,3521.0,281.0,644.0,2357.0,1542.0,546.0,618.0,2796.0,717.0,297.0,83.07,88.86,102.48,108.0,108.0,73.0,5412.09,3810.0,3893.33,303.0,41.47,59.38,59.38,256.5,260.32,253.23,regular
CHI,20232024,CHI,CHI,Team Level,5on5,82,0.43,0.44,0.43,242696.0,1740.4,141.71,108.85,445.21,58.17,933.75,705.29,136.3,139.65,134.29,1691.0,702.0,994.0,3387.0,118.0,176.0,22.0,393.0,7.0,771.0,928.0,1573.0,2275.0,252.0,581.0,1575.0,1772.0,596.0,632.0,1875.0,373.0,145.0,51.39,47.43,42.89,47.0,45.0,26.0,3287.75,2393.0,2339.27,377.0,22.59,38.55,38.59,125.71,123.74,121.91,2256.12,191.19,147.62,560.59,76.27,1235.45,918.87,183.97,195.32,187.92,2188.0,942.0,1230.0,4360.0,202.0,222.0,24.0,402.0,14.0,1103.0,1187.0,1986.0,2928.0,247.0,570.0,1830.0,1459.0,470.0,521.0,2395.0,547.0,188.0,70.84,67.76,52.59,98.0,79.0,25.0,4507.09,3130.0,3213.33,256.0,30.65,44.77,44.77,177.07,180.89,177.24,regular
CHI,20232024,CHI,CHI,Team Level,4on5,82,0.11,0.13,0.16,22007.0,60.24,5.59,3.04,9.19,1.82,19.19,41.17,5.54,5.59,5.54,63.0,17.0,9.0,89.0,2.0,2.0,0.0,5.0,0.0,15.0,56.0,61.0,78.0,11.0,28.0,164.0,47.0,63.0,38.0,52.0,19.0,9.0,1.26,2.26,2.07,1.0,0.0,1.0,89.0,80.0,80.0,32.0,0.7,0.27,0.27,6.02,6.02,5.97,315.24,43.66,29.37,64.8,10.58,186.04,97.54,41.3,43.66,41.3,320.0,112.0,149.0,581.0,53.0,39.0,10.0,51.0,1.0,153.0,135.0,267.0,379.0,22.0,50.0,234.0,11.0,17.0,47.0,269.0,108.0,55.0,7.45,13.03,23.18,4.0,21.0,28.0,581.0,432.0,432.0,9.0,7.62,10.09,10.09,41.19,41.19,39.51,regular
CHI,20232024,CHI,CHI,Team Level,5on4,82,0.88,0.87,0.86,22433.0,308.87,38.11,28.86,69.12,10.71,185.05,96.16,35.42,38.11,35.42,289.0,139.0,149.0,577.0,33.0,49.0,5.0,54.0,0.0,165.0,127.0,256.0,395.0,14.0,28.0,185.0,24.0,33.0,55.0,310.0,67.0,51.0,7.76,7.64,22.71,6.0,5.0,22.0,577.0,428.0,428.0,7.0,7.49,9.24,9.24,36.36,36.36,34.94,52.8,5.0,2.93,7.83,1.76,17.82,36.67,4.88,5.0,4.88,54.0,18.0,16.0,88.0,7.0,0.0,0.0,4.0,0.0,10.0,51.0,47.0,65.0,8.0,16.0,181.0,51.0,38.0,30.0,53.0,13.0,6.0,1.49,1.68,1.83,3.0,2.0,2.0,88.0,72.0,72.0,29.0,0.67,0.0,0.0,5.67,5.67,5.54,regular
SEA,20232024,SEA,SEA,Team Level,other,82,0.48,0.47,0.45,9239.0,122.07,25.46,8.32,22.98,4.21,63.36,42.67,23.19,25.46,23.19,113.0,54.0,78.0,245.0,17.0,7.0,1.0,16.0,0.0,63.0,64.0,96.0,150.0,9.0,21.0,108.0,26.0,24.0,22.0,97.0,30.0,40.0,3.64,3.14,18.68,3.0,2.0,12.0,245.0,167.0,167.0,12.0,2.42,3.2,3.2,24.68,24.68,23.32,142.42,28.06,10.3,26.87,5.11,84.2,48.47,25.75,28.06,25.75,137.0,66.0,75.0,278.0,37.0,10.0,3.0,28.0,2.0,73.0,53.0,100.0,166.0,7.0,19.0,129.0,29.0,26.0,14.0,122.0,42.0,39.0,4.56,5.22,18.28,6.0,10.0,21.0,278.0,203.0,203.0,4.0,3.02,2.84,2.84,28.23,28.23,26.38,regular
SEA,20232024,SEA,SEA,Team Level,all,82,0.51,0.51,0.5,299637.0,2510.3,231.6,168.8,618.09,84.94,1386.71,995.86,221.57,233.04,222.98,2348.0,1138.0,1553.0,5039.0,214.0,233.0,24.0,486.0,9.0,1262.0,1282.0,2134.0,3272.0,260.0,597.0,2153.0,1828.0,686.0,420.0,2659.0,575.0,252.0,75.54,71.18,84.88,96.0,58.0,60.0,5052.65,3486.0,3495.44,191.0,37.26,47.9,47.9,220.96,222.14,216.08,2534.42,224.66,170.14,624.84,86.86,1416.11,1020.38,215.03,225.41,215.81,2391.0,1152.0,1301.0,4844.0,232.0,255.0,31.0,568.0,11.0,1204.0,1273.0,2159.0,3311.0,276.0,614.0,2378.0,1768.0,717.0,541.0,2727.0,577.0,239.0,73.91,70.29,80.45,83.0,78.0,71.0,4857.33,3543.0,3558.32,257.0,37.75,49.03,49.03,213.38,214.28,208.54,regular
SEA,20232024,SEA,SEA,Team Level,5on5,82,0.51,0.51,0.5,245324.0,1987.96,157.93,126.41,512.3,67.27,1095.04,807.06,153.38,159.36,154.79,1875.0,891.0,1271.0,4037.0,144.0,184.0,16.0,420.0,7.0,978.0,1033.0,1731.0,2622.0,226.0,524.0,1671.0,1707.0,596.0,351.0,2166.0,451.0,149.0,60.92,56.69,40.32,76.0,46.0,22.0,4050.65,2766.0,2775.44,159.0,26.17,34.76,34.76,149.34,150.53,148.32,2001.92,151.93,126.65,515.91,68.44,1105.47,828.6,147.08,152.68,147.86,1887.0,910.0,1033.0,3830.0,146.0,201.0,20.0,470.0,8.0,945.0,1027.0,1741.0,2651.0,245.0,547.0,1854.0,1647.0,603.0,463.0,2221.0,438.0,138.0,59.54,53.39,38.99,66.0,53.0,27.0,3843.33,2797.0,2812.32,242.0,26.21,36.5,36.63,141.5,142.4,140.02,regular
SEA,20232024,SEA,SEA,Team Level,4on5,82,0.11,0.11,0.14,21231.0,54.47,4.84,2.91,8.14,1.95,18.25,38.91,4.69,4.84,4.69,61.0,14.0,3.0,78.0,5.0,5.0,1.0,2.0,2.0,12.0,49.0,56.0,70.0,9.0,20.0,152.0,74.0,48.0,18.0,56.0,13.0,6.0,1.68,1.47,1.69,1.0,2.0,2.0,78.0,75.0,75.0,15.0,0.66,1.04,1.04,4.46,4.46,4.41,337.18,39.9,30.26,73.38,11.48,208.21,106.77,37.51,39.9,37.51,309.0,161.0,180.0,650.0,40.0,40.0,6.0,67.0,1.0,177.0,145.0,269.0,430.0,15.0,30.0,205.0,17.0,26.0,52.0,334.0,81.0,55.0,8.76,9.73,21.41,8.0,11.0,21.0,650.0,470.0,470.0,1.0,7.85,8.89,8.76,38.99,38.99,37.5,regular
SEA,20232024,SEA,SEA,Team Level,5on4,82,0.9,0.89,0.87,23843.0,345.8,43.38,31.16,74.66,11.51,210.07,107.22,40.32,43.38,40.32,299.0,179.0,201.0,679.0,48.0,37.0,6.0,48.0,0.0,209.0,136.0,251.0,430.0,16.0,32.0,222.0,21.0,18.0,29.0,340.0,81.0,57.0,9.31,9.89,24.18,16.0,8.0,24.0,679.0,478.0,478.0,5.0,8.01,8.92,8.92,42.48,42.48,40.02,52.9,4.78,2.93,8.68,1.84,18.22,36.55,4.69,4.78,4.69,58.0,15.0,13.0,86.0,9.0,4.0,2.0,3.0,0.0,9.0,48.0,49.0,64.0,9.0,18.0,190.0,75.0,62.0,12.0,50.0,16.0,7.0,1.06,1.95,1.77,3.0,4.0,2.0,86.0,73.0,73.0,10.0,0.67,0.8,0.8,4.65,4.65,4.63,regular
NSH,20232024,NSH,NSH,Team Level,other,82,0.5,0.53,0.53,11136.0,160.24,36.36,11.67,30.59,5.66,84.25,49.47,33.7,36.36,33.7,153.0,65.0,74.0,292.0,37.0,18.0,2.0,21.0,2.0,86.0,54.0,116.0,181.0,6.0,15.0,130.0,41.0,24.0,24.0,112.0,48.0,58.0,4.14,5.59,26.64,5.0,5.0,27.0,292.0,218.0,218.0,12.0,3.45,5.44,5.24,34.57,34.57,33.22,139.18,36.94,9.94,24.16,4.74,72.24,41.99,34.21,36.94,34.21,136.0,54.0,66.0,256.0,38.0,17.0,4.0,14.0,4.0,68.0,49.0,98.0,152.0,9.0,21.0,119.0,46.0,16.0,20.0,85.0,48.0,57.0,3.37,5.97,27.61,7.0,7.0,24.0,256.0,190.0,190.0,7.0,2.84,7.24,7.24,32.55,32.55,30.99,regular
NSH,20232024,NSH,NSH,Team Level,all,82,0.52,0.52,0.52,297142.0,2753.53,273.29,193.0,668.22,94.12,1487.53,1066.84,260.11,275.79,262.45,2642.0,1141.0,1424.0,5207.0,266.0,287.0,41.0,546.0,10.0,1346.0,1328.0,2376.0,3517.0,299.0,706.0,2349.0,2149.0,651.0,762.0,2769.0,701.0,313.0,78.52,87.84,106.93,89.0,76.0,101.0,5261.56,3783.0,3821.94,421.0,43.13,61.18,61.23,255.18,257.17,250.86,2539.52,250.29,170.93,615.33,87.56,1348.45,998.44,238.57,250.82,239.08,2507.0,964.0,1342.0,4813.0,248.0,271.0,27.0,483.0,10.0,1219.0,1240.0,2259.0,3223.0,313.0,727.0,2316.0,1962.0,592.0,820.0,2549.0,630.0,292.0,71.15,78.91,100.24,85.0,81.0,82.0,4804.68,3471.0,3464.73,473.0,38.03,55.61,55.7,232.63,233.27,227.39,regular
NSH,20232024,NSH,NSH,Team Level,5on5,82,0.53,0.51,0.52,237162.0,2133.49,184.22,140.57,543.78,72.67,1141.68,851.09,176.83,186.71,179.16,2037.0,897.0,1126.0,4060.0,168.0,215.0,29.0,454.0,6.0,1022.0,1069.0,1869.0,2766.0,264.0,635.0,1820.0,1997.0,555.0,633.0,2215.0,529.0,190.0,62.44,67.52,54.25,69.0,58.0,41.0,4114.56,2934.0,2972.94,372.0,29.28,42.95,43.48,170.01,171.99,168.85,1991.81,163.77,126.86,506.15,68.73,1059.46,804.03,158.18,164.3,158.68,1960.0,769.0,1101.0,3830.0,156.0,196.0,17.0,405.0,5.0,970.0,997.0,1804.0,2573.0,283.0,660.0,1752.0,1793.0,500.0,711.0,2074.0,490.0,165.0,56.86,61.68,45.23,69.0,60.0,27.0,3821.68,2729.0,2722.73,432.0,26.37,37.04,37.44,152.7,153.35,151.04,regular
NSH,20232024,NSH,NSH,Team Level,4on5,82,0.13,0.13,0.14,23706.0,58.1,6.45,3.16,8.87,1.91,17.76,38.84,6.26,6.45,6.26,59.0,18.0,13.0,90.0,6.0,7.0,1.0,1.0,1.0,14.0,48.0,53.0,71.0,11.0,20.0,165.0,89.0,59.0,34.0,47.0,23.0,7.0,1.4,2.63,2.42,2.0,3.0,1.0,90.0,77.0,77.0,30.0,0.73,1.77,1.77,5.4,5.4,5.36,339.83,42.99,31.02,74.8,12.03,196.08,105.08,39.68,42.99,39.68,334.0,128.0,168.0,630.0,50.0,54.0,6.0,55.0,1.0,171.0,131.0,284.0,412.0,11.0,24.0,231.0,27.0,20.0,58.0,322.0,81.0,59.0,9.17,9.67,24.15,9.0,12.0,29.0,630.0,462.0,462.0,5.0,8.09,10.41,10.11,40.97,40.97,38.99,regular
NSH,20232024,NSH,NSH,Team Level,5on4,82,0.88,0.89,0.86,25138.0,401.71,46.27,37.61,84.97,13.89,243.83,127.43,43.32,46.27,43.32,393.0,161.0,211.0,765.0,55.0,47.0,9.0,70.0,1.0,224.0,157.0,338.0,499.0,18.0,36.0,234.0,22.0,13.0,71.0,395.0,101.0,58.0,10.55,12.1,23.61,13.0,10.0,32.0,765.0,554.0,554.0,7.0,9.68,11.02,10.74,45.21,45.21,43.42,68.69,6.6,3.1,10.22,2.07,20.67,47.35,6.51,6.6,6.51,77.0,13.0,7.0,97.0,4.0,4.0,0.0,9.0,0.0,10.0,63.0,73.0,86.0,10.0,22.0,214.0,96.0,56.0,31.0,68.0,11.0,11.0,1.75,1.6,3.25,0.0,2.0,2.0,97.0,90.0,90.0,29.0,0.73,0.92,0.92,6.4,6.4,6.38,regular
CBJ,20232024,CBJ,CBJ,Team Level,other,82,0.44,0.5,0.49,10370.0,156.15,29.3,11.25,29.75,5.35,85.24,53.1,27.37,29.3,27.37,152.0,62.0,83.0,297.0,26.0,20.0,3.0,26.0,2.0,74.0,66.0,126.0,188.0,4.0,8.0,129.0,20.0,21.0,15.0,122.0,53.0,39.0,4.69,6.21,18.4,4.0,7.0,15.0,297.0,214.0,214.0,6.0,3.23,5.85,5.85,26.68,26.68,25.47,163.41,37.88,11.99,28.63,5.59,88.78,50.13,33.56,37.88,33.56,152.0,71.0,73.0,296.0,43.0,17.0,5.0,25.0,1.0,81.0,56.0,109.0,180.0,5.0,10.0,125.0,36.0,24.0,13.0,113.0,55.0,55.0,4.55,6.58,26.75,9.0,7.0,27.0,296.0,223.0,223.0,9.0,3.48,6.32,6.32,35.05,35.05,32.3,regular
CBJ,20232024,CBJ,CBJ,Team Level,all,82,0.45,0.48,0.47,298718.0,2592.56,237.61,174.27,634.04,89.3,1410.33,1032.44,225.45,237.57,225.5,2458.0,1120.0,1474.0,5052.0,234.0,286.0,26.0,554.0,13.0,1250.0,1241.0,2224.0,3344.0,281.0,616.0,2184.0,1577.0,517.0,463.0,2711.0,606.0,261.0,77.7,74.86,85.04,87.0,86.0,61.0,5040.21,3578.0,3575.16,255.0,38.56,52.28,52.28,223.88,224.15,217.31,2897.53,289.47,200.41,691.46,99.0,1581.01,1130.66,273.13,290.7,274.33,2822.0,1170.0,1523.0,5515.0,298.0,320.0,35.0,541.0,9.0,1428.0,1396.0,2524.0,3694.0,255.0,574.0,2441.0,1388.0,506.0,499.0,2932.0,727.0,333.0,86.23,90.13,113.11,115.0,104.0,79.0,5548.24,3992.0,4012.01,250.0,44.5,67.49,67.54,266.42,267.66,258.35,regular
CBJ,20232024,CBJ,CBJ,Team Level,5on5,82,0.45,0.48,0.47,245136.0,2046.23,165.03,131.44,520.69,70.78,1101.59,836.46,158.15,164.99,158.21,1938.0,888.0,1183.0,4009.0,175.0,230.0,19.0,443.0,10.0,976.0,992.0,1763.0,2651.0,253.0,560.0,1720.0,1506.0,424.0,393.0,2203.0,458.0,165.0,62.73,57.01,45.29,78.0,67.0,30.0,3997.21,2826.0,2823.16,231.0,27.24,39.43,39.55,152.72,152.99,149.85,2272.59,201.06,149.63,565.82,77.45,1227.16,910.87,192.54,202.29,193.74,2220.0,912.0,1254.0,4386.0,196.0,265.0,25.0,451.0,8.0,1099.0,1113.0,2024.0,2936.0,237.0,538.0,1910.0,1290.0,425.0,439.0,2353.0,561.0,218.0,70.08,70.44,60.54,90.0,78.0,28.0,4419.24,3132.0,3152.02,221.0,31.09,53.72,53.77,178.38,179.61,175.7,regular
CBJ,20232024,CBJ,CBJ,Team Level,4on5,82,0.1,0.1,0.12,21729.0,52.53,4.8,2.68,8.53,1.72,17.64,36.63,4.67,4.8,4.67,57.0,15.0,14.0,86.0,4.0,4.0,2.0,7.0,0.0,13.0,44.0,53.0,68.0,7.0,14.0,150.0,34.0,60.0,14.0,55.0,9.0,8.0,1.4,1.15,2.24,2.0,0.0,2.0,86.0,72.0,72.0,14.0,0.61,0.76,0.64,4.77,4.77,4.71,400.3,45.1,35.47,87.4,13.89,244.27,126.86,41.7,45.1,41.7,380.0,173.0,191.0,744.0,53.0,37.0,5.0,63.0,0.0,230.0,170.0,327.0,500.0,9.0,18.0,218.0,10.0,9.0,30.0,404.0,96.0,53.0,9.86,11.38,23.86,13.0,18.0,22.0,744.0,553.0,553.0,6.0,9.16,7.18,7.18,47.08,47.08,44.48,regular
CBJ,20232024,CBJ,CBJ,Team Level,5on4,82,0.88,0.88,0.85,21483.0,337.64,38.47,28.9,75.07,11.46,205.86,106.25,35.25,38.47,35.25,311.0,155.0,194.0,660.0,29.0,32.0,2.0,78.0,1.0,187.0,139.0,282.0,437.0,17.0,34.0,185.0,17.0,12.0,41.0,331.0,86.0,49.0,8.88,10.48,19.11,3.0,12.0,14.0,660.0,466.0,466.0,4.0,7.48,6.24,6.24,39.7,39.7,37.27,61.22,5.43,3.33,9.6,2.06,20.78,42.8,5.33,5.43,5.33,70.0,14.0,5.0,89.0,6.0,1.0,0.0,2.0,0.0,18.0,57.0,64.0,78.0,4.0,8.0,188.0,52.0,48.0,17.0,62.0,15.0,7.0,1.73,1.72,1.98,3.0,1.0,2.0,89.0,84.0,84.0,14.0,0.76,0.27,0.27,5.92,5.92,5.87,regular
VAN,20232024,VAN,VAN,Team Level,other,82,0.46,0.44,0.42,10783.0,123.02,33.76,8.86,21.46,4.19,65.42,40.31,32.16,33.76,32.16,113.0,61.0,66.0,240.0,31.0,10.0,4.0,18.0,4.0,64.0,47.0,82.0,143.0,11.0,20.0,120.0,36.0,18.0,13.0,82.0,37.0,55.0,3.19,4.7,25.87,3.0,5.0,23.0,240.0,174.0,174.0,9.0,2.52,4.11,4.11,32.17,32.17,31.19,177.78,39.1,13.68,32.25,6.32,97.59,51.05,34.53,39.1,34.53,163.0,77.0,67.0,307.0,32.0,27.0,4.0,28.0,1.0,91.0,61.0,131.0,208.0,6.0,10.0,124.0,36.0,16.0,15.0,124.0,57.0,59.0,4.83,7.53,26.75,6.0,7.0,19.0,307.0,240.0,240.0,6.0,4.15,10.04,10.04,33.21,33.21,30.86,regular
VAN,20232024,VAN,VAN,Team Level,all,82,0.52,0.51,0.51,297885.0,2512.36,259.89,179.21,603.77,85.4,1374.69,974.03,248.62,262.62,251.28,2328.0,1149.0,1360.0,4837.0,279.0,272.0,43.0,475.0,11.0,1191.0,1249.0,2049.0,3198.0,295.0,656.0,2336.0,2176.0,499.0,492.0,2533.0,620.0,324.0,72.72,77.35,109.83,104.0,84.0,91.0,4928.7,3477.0,3535.84,320.0,39.99,57.97,57.97,241.92,244.83,239.0,2442.16,241.63,168.2,590.31,83.84,1318.85,953.18,228.4,240.15,226.98,2344.0,1012.0,1250.0,4606.0,221.0,278.0,28.0,463.0,7.0,1205.0,1182.0,2123.0,3135.0,300.0,663.0,2145.0,1883.0,389.0,535.0,2473.0,587.0,296.0,67.45,74.02,100.16,78.0,70.0,73.0,4532.96,3356.0,3316.56,286.0,37.97,60.85,60.95,218.65,217.19,210.56,regular
VAN,20232024,VAN,VAN,Team Level,5on5,82,0.52,0.51,0.51,238102.0,1926.14,168.13,128.22,486.91,65.19,1052.22,767.32,161.31,170.86,163.98,1765.0,903.0,1085.0,3753.0,187.0,197.0,29.0,391.0,6.0,892.0,995.0,1578.0,2481.0,261.0,584.0,1764.0,2026.0,404.0,417.0,2020.0,456.0,192.0,57.4,57.26,53.47,84.0,68.0,35.0,3844.7,2668.0,2726.84,280.0,26.63,41.79,42.0,152.76,155.67,153.01,1843.21,153.65,118.59,471.32,63.67,990.85,747.92,147.84,152.17,146.41,1753.0,793.0,998.0,3544.0,138.0,204.0,17.0,368.0,4.0,895.0,937.0,1615.0,2408.0,264.0,584.0,1636.0,1752.0,320.0,447.0,1952.0,419.0,175.0,51.83,53.02,48.8,62.0,48.0,28.0,3470.96,2546.0,2506.56,247.0,24.67,40.42,40.56,137.76,136.29,133.93,regular
